,name,mAP
1877,"(2, 38, 62)",68.61037554173437
1878,"(6, 50, 74)",68.73047562628963
1879,"(10, 45, 49)",68.52051492703846
1880,"(49, 71, 74)",68.87336218578939
1881,"(16, 31, 61)",68.78247817157956
1882,"(1, 23, 26)",68.82576871000037
1883,"(4, 26, 39)",68.72721317038962
1884,"(16, 60, 66)",68.71173896986824
1885,"(6, 25, 45)",67.97356152702967
1886,"(34, 36, 53)",68.69050124233989
1887,"(0, 62, 74)",68.69717950665542
1888,"(25, 46, 67)",68.42797276037935
1889,"(31, 32, 38)",68.5829708306424
1890,"(8, 26, 28)",68.62046245010146
1891,"(15, 58, 60)",68.60695325369716
1892,"(2, 9, 53)",68.8085674605216
1893,"(11, 29, 43)",68.48912965979927
1894,"(3, 14, 48)",68.53596723826388
1895,"(20, 43, 66)",68.44278196349491
1896,"(14, 19, 68)",68.73252391899555
1897,"(15, 61, 73)",68.69350229073179
1898,"(45, 54, 69)",68.37614426835833
1899,"(24, 41, 49)",68.72736010972312
1900,"(17, 28, 42)",68.51681704816643
1901,"(16, 18, 74)",68.78739496144952
1902,"(56, 58, 65)",68.48494558800826
1903,"(19, 52, 74)",68.79137025472875
1904,"(25, 35, 73)",68.46683377696456
1905,"(33, 43, 56)",68.60705477319415
1906,"(8, 11, 35)",68.60438840260679
1907,"(38, 59, 60)",68.63585365804938
1908,"(3, 12, 17)",68.56043594358655
1909,"(42, 46, 48)",68.49024290690983
1910,"(22, 31, 33)",68.72112303579645
1911,"(45, 66, 74)",68.28475694147824
1912,"(7, 8, 60)",68.77327582641874
1913,"(4, 8, 57)",68.743296784678
1914,"(6, 32, 41)",68.57617101305851
1915,"(10, 30, 50)",68.6401309231937
1916,"(7, 28, 31)",68.6120405072573
1917,"(13, 55, 57)",68.79687109150555
1918,"(28, 31, 50)",68.5811911314537
1919,"(19, 64, 72)",68.83116286254942
1920,"(4, 40, 46)",68.36387725502789
1921,"(26, 44, 53)",68.62788245826663
1922,"(4, 59, 61)",68.75824500462376
1923,"(4, 18, 25)",68.50620162839161
1924,"(32, 45, 69)",68.30366519890104
1925,"(4, 10, 37)",68.75928237476373
1926,"(18, 22, 44)",68.50871037772183
1927,"(14, 31, 44)",68.57549186215768
1928,"(7, 47, 57)",68.73690730525259
1929,"(38, 44, 53)",68.38560432602685
1930,"(39, 44, 50)",68.53834087898706
1931,"(21, 32, 54)",68.74257337266832
1932,"(19, 46, 52)",68.75191686989255
1933,"(8, 14, 65)",68.6299915324947
1934,"(3, 12, 64)",68.47895487757
1935,"(39, 41, 68)",68.69309280200369
1936,"(20, 44, 53)",68.5943738856114
1937,"(25, 42, 64)",68.43013663983568
1938,"(30, 52, 70)",68.56246904399445
1939,"(32, 46, 61)",68.69757343574958
1940,"(26, 47, 61)",68.66388208830976
1941,"(10, 19, 69)",68.768078201277
1942,"(0, 17, 54)",68.79022274903924
1943,"(38, 44, 67)",68.34370291623809
1944,"(34, 58, 74)",68.51531406892323
1945,"(5, 15, 63)",68.71467858801729
1946,"(21, 47, 73)",68.56267146393188
1947,"(38, 67, 72)",68.62004395126456
1948,"(40, 62, 63)",68.4247827269585
1949,"(31, 72, 74)",68.74084088997022
1950,"(7, 28, 50)",68.59412435275937
1951,"(7, 13, 32)",68.82998441075937
1952,"(1, 13, 37)",68.71435354023765
1953,"(13, 40, 45)",68.18675370574312
1954,"(38, 45, 55)",68.3199813780636
1955,"(24, 32, 35)",68.63753644592782
1956,"(24, 37, 41)",68.6760890232153
1957,"(3, 5, 64)",68.53399893437692
1958,"(34, 43, 74)",68.51893875539751
1959,"(25, 41, 42)",68.40639523248309
1960,"(44, 45, 57)",68.17159761390228
1961,"(5, 19, 53)",68.6585628000516
1962,"(21, 27, 33)",68.70602672538013
1963,"(18, 34, 62)",68.66753835780644
1964,"(4, 32, 46)",68.73301876344844
1965,"(56, 64, 66)",68.51784831430737
1966,"(7, 53, 68)",68.80919796226786
1967,"(1, 44, 56)",68.56172781881489
1968,"(47, 65, 71)",68.59412108742937
1969,"(34, 57, 71)",68.70379041599087
1970,"(27, 34, 41)",68.65898105578817
1971,"(16, 54, 74)",68.80436673324208
1972,"(32, 39, 74)",68.6667906422326
1973,"(11, 26, 48)",68.72981494785242
1974,"(14, 35, 43)",68.57776162696693
1975,"(6, 47, 74)",68.4756146872483
1976,"(5, 19, 57)",68.77710842865164
1977,"(2, 18, 50)",68.70765825829592
1978,"(12, 25, 49)",68.63358588242441
1979,"(1, 19, 36)",68.64562134707397
1980,"(1, 36, 73)",68.6424597746529
1981,"(50, 54, 59)",68.78023406368501
1982,"(2, 33, 74)",68.8376676708076
1983,"(19, 48, 62)",68.71288087938119
1984,"(7, 57, 70)",68.80194260267409
1985,"(4, 17, 35)",68.71164715772402
1986,"(10, 11, 70)",68.6893514371803
1987,"(3, 8, 62)",68.42922561301421
1988,"(20, 32, 54)",68.75780769284822
1989,"(49, 53, 62)",68.7734578283139
1990,"(23, 49, 50)",68.80115203193895
1991,"(13, 23, 33)",68.78473213268836
1992,"(4, 19, 69)",68.74009933514586
1993,"(6, 23, 31)",68.59492055687191
1994,"(12, 24, 39)",68.68067305185721
1995,"(31, 41, 71)",68.73712301770243
1996,"(15, 36, 59)",68.74868667864368
1997,"(0, 20, 30)",68.61279424104326
1998,"(17, 38, 48)",68.6653119380902
1999,"(26, 28, 48)",68.61419905868279
2000,"(17, 23, 48)",68.80476361856844
2001,"(35, 37, 49)",68.74048247681837
2002,"(14, 27, 32)",68.7355109895569
2003,"(9, 30, 34)",68.62264594228053
2004,"(8, 31, 72)",68.67396307070372
2005,"(5, 30, 72)",68.55202098638958
2006,"(17, 35, 65)",68.64605634124213
2007,"(14, 25, 52)",68.56842134545424
2008,"(25, 40, 74)",68.25074665622014
2009,"(16, 34, 52)",68.65416720951652
2010,"(37, 39, 56)",68.57825985951524
2011,"(6, 22, 29)",68.69752812356221
2012,"(18, 48, 60)",68.80470235601055
2013,"(27, 50, 55)",68.83005204385357
2014,"(54, 61, 71)",68.7051863655104
2015,"(8, 37, 51)",68.59958434915644
2016,"(3, 13, 69)",68.49998044642082
2017,"(10, 33, 56)",68.74843756273366
2018,"(5, 41, 47)",68.55526722005925
2019,"(6, 7, 73)",68.55746197916864
2020,"(15, 29, 39)",68.7831844254762
2021,"(16, 63, 69)",68.72427198982867
2022,"(9, 13, 67)",68.71144825872358
2023,"(16, 20, 66)",68.69275557388993
2024,"(9, 16, 73)",68.57195432474437
2025,"(36, 66, 69)",68.71030985478124
2026,"(1, 7, 68)",68.61551629837648
2027,"(40, 45, 56)",68.02658194845732
2028,"(12, 21, 32)",68.6328776971319
2029,"(4, 14, 45)",68.30650780398261
2030,"(6, 11, 37)",68.68509678766873
2031,"(3, 19, 48)",68.43545747287533
2032,"(10, 26, 73)",68.6227322841787
2033,"(40, 53, 55)",68.60360348035421
2034,"(8, 9, 44)",68.47735096456769
2035,"(33, 35, 49)",68.80473961849405
2036,"(25, 39, 74)",68.51608977561874
2037,"(3, 7, 12)",68.48324308132064
2038,"(12, 72, 73)",68.68357928427723
2039,"(9, 26, 66)",68.64605782758075
2040,"(49, 65, 73)",68.78936436911638
2041,"(42, 48, 56)",68.4656697293546
2042,"(13, 40, 56)",68.41230338665484
2043,"(30, 32, 74)",68.6091241674922
2044,"(32, 37, 71)",68.59864050229004
2045,"(19, 21, 27)",68.85871729194066
2046,"(12, 21, 33)",68.68015809038997
2047,"(50, 71, 72)",68.65363345092094
2048,"(15, 18, 28)",68.60618726503446
2049,"(3, 11, 26)",68.53385702838072
2050,"(18, 57, 69)",68.79222730333085
2051,"(36, 56, 60)",68.62092628281194
2052,"(14, 68, 69)",68.69238562735805
2053,"(16, 61, 63)",68.73235070099122
2054,"(38, 57, 71)",68.62057642174082
2055,"(61, 66, 68)",68.69970186490687
2056,"(23, 26, 63)",68.63819787489379
2057,"(55, 56, 62)",68.65359733385678
2058,"(5, 23, 26)",68.67920307299494
2059,"(33, 57, 63)",68.77072666489383
2060,"(16, 32, 43)",68.6236672709154
2061,"(5, 45, 60)",68.36825535638182
2062,"(14, 38, 64)",68.60871076107765
2063,"(1, 19, 54)",68.65459597820414
2064,"(3, 11, 14)",68.51385932176332
2065,"(16, 19, 29)",68.75334821163885
2066,"(26, 40, 73)",68.40455391834183
2067,"(32, 47, 72)",68.69419583962717
2068,"(32, 40, 72)",68.41771588220736
2069,"(7, 30, 60)",68.59420044811779
2070,"(11, 49, 50)",68.69610279001745
2071,"(18, 41, 50)",68.71724600489284
2072,"(15, 44, 50)",68.59484627597479
2073,"(51, 58, 62)",68.5768451934368
2074,"(7, 26, 56)",68.61511938517116
2075,"(8, 34, 64)",68.60306108990318
2076,"(12, 17, 44)",68.6084193359209
2077,"(21, 53, 64)",68.74943515874038
2078,"(14, 51, 65)",68.76818227177975
2079,"(40, 69, 73)",68.39910247958831
2080,"(19, 22, 58)",68.57205852629545
2081,"(29, 31, 32)",68.73365102858848
2082,"(22, 36, 72)",68.7096659257197
2083,"(31, 34, 59)",68.75558846421686
2084,"(36, 58, 74)",68.53826936676528
2085,"(11, 43, 73)",68.47683793958409
2086,"(7, 11, 29)",68.72405383343366
2087,"(22, 50, 59)",68.5839556836581
2088,"(13, 33, 34)",68.76012005685286
2089,"(25, 26, 40)",68.35129412403846
2090,"(2, 21, 33)",68.75553869403807
2091,"(17, 56, 73)",68.60834522098835
2092,"(24, 53, 65)",68.70285136517542
2093,"(12, 56, 67)",68.63914410354471
2094,"(26, 28, 29)",68.5723543330948
2095,"(46, 53, 69)",68.67674262682536
2096,"(31, 56, 64)",68.66975581342966
2097,"(14, 46, 49)",68.73629404421014
2098,"(28, 30, 58)",68.28229820572618
2099,"(11, 17, 18)",68.8129339794071
2100,"(21, 41, 58)",68.50398575411572
2101,"(55, 61, 68)",68.84966532197787
2102,"(0, 4, 38)",68.63981491474715
2103,"(28, 47, 68)",68.5372286726405
2104,"(25, 44, 68)",68.3015286599358
2105,"(28, 65, 73)",68.54481442927359
2106,"(15, 26, 68)",68.68302213176823
2107,"(38, 44, 74)",68.37766096489545
2108,"(22, 45, 67)",68.28459965016872
2109,"(48, 69, 73)",68.62452364994725
2110,"(1, 72, 74)",68.62213512813872
2111,"(8, 23, 46)",68.62346496834775
2112,"(6, 39, 71)",68.60238368933312
2113,"(34, 50, 61)",68.62246048553584
2114,"(25, 50, 59)",68.59832292639013
2115,"(44, 57, 72)",68.5767644198756
2116,"(3, 5, 19)",68.46965941005678
2117,"(5, 10, 59)",68.7258207365202
2118,"(24, 56, 72)",68.57133306648862
2119,"(12, 15, 42)",68.68003515626862
2120,"(38, 40, 64)",68.25237872859856
2121,"(19, 24, 29)",68.71248539859756
2122,"(29, 65, 69)",68.75012066159785
2123,"(14, 31, 58)",68.42737543436283
2124,"(17, 27, 73)",68.74890859181599
2125,"(3, 23, 28)",68.44606914317329
2126,"(3, 30, 39)",68.4297405553891
2127,"(40, 61, 73)",68.44646168148772
2128,"(22, 27, 65)",68.69851595671015
2129,"(7, 13, 18)",68.81797548119746
2130,"(18, 46, 49)",68.7537671767865
2131,"(51, 59, 71)",68.7534196854647
2132,"(13, 39, 69)",68.73469523439162
2133,"(9, 58, 59)",68.42548767559425
2134,"(1, 47, 52)",68.6097924455482
2135,"(20, 26, 55)",68.72307363688842
2136,"(20, 45, 57)",68.42165591255089
2137,"(58, 67, 68)",68.56187651740844
2138,"(23, 64, 69)",68.7126295194539
2139,"(7, 16, 43)",68.67852789733409
2140,"(9, 37, 49)",68.7555590167282
2141,"(39, 46, 74)",68.6207843968253
2142,"(39, 40, 56)",68.34822591617245
2143,"(10, 30, 54)",68.62859741666603
2144,"(4, 16, 40)",68.48128615444885
2145,"(7, 32, 64)",68.8212641092704
2146,"(52, 53, 74)",68.74705001568098
2147,"(27, 35, 70)",68.70451543440018
2148,"(14, 29, 72)",68.6867929017656
2149,"(5, 23, 47)",68.57208067285276
2150,"(24, 60, 63)",68.71925952912532
2151,"(19, 48, 72)",68.69778241092772
2152,"(36, 40, 44)",68.31319669266736
2153,"(2, 19, 64)",68.81565138442329
2154,"(3, 18, 51)",68.3919923321851
2155,"(8, 9, 33)",68.57627181601711
2156,"(3, 51, 62)",68.36815635600452
2157,"(52, 60, 66)",68.70313783590994
2158,"(2, 52, 63)",68.78750190724824
2159,"(55, 66, 70)",68.63029250194636
2160,"(41, 54, 68)",68.7183098252806
2161,"(8, 18, 33)",68.73320564368115
2162,"(12, 36, 42)",68.51420138530145
2163,"(11, 20, 52)",68.75868136384142
2164,"(6, 12, 26)",68.5688145669298
2165,"(30, 35, 45)",68.2320240103824
2166,"(40, 49, 51)",68.48664859833913
2167,"(11, 38, 52)",68.67073104903324
2168,"(39, 44, 73)",68.44819270778125
2169,"(35, 60, 71)",68.66822482210712
2170,"(24, 34, 55)",68.68923775752027
2171,"(36, 60, 61)",68.78867483004191
2172,"(60, 62, 66)",68.69644730050777
2173,"(33, 39, 63)",68.69965818019872
2174,"(3, 15, 49)",68.5635946231284
2175,"(7, 13, 25)",68.56647322175692
2176,"(1, 10, 55)",68.72090038850754
2177,"(4, 28, 39)",68.68074044124926
2178,"(22, 43, 64)",68.52371945563715
2179,"(22, 34, 56)",68.53741733938357
2180,"(8, 48, 56)",68.59001351412523
2181,"(0, 52, 66)",68.67220184110808
2182,"(0, 52, 68)",68.76874779193503
2183,"(9, 47, 73)",68.49844433789389
2184,"(50, 63, 68)",68.70254918955474
2185,"(5, 43, 49)",68.5282823044029
2186,"(32, 39, 60)",68.69301984162163
2187,"(0, 53, 62)",68.66639329202432
2188,"(5, 24, 73)",68.6950566267868
2189,"(14, 16, 45)",68.42546428573716
2190,"(7, 37, 49)",68.98461401792161
2191,"(19, 61, 65)",68.74673841396664
2192,"(31, 56, 59)",68.66457111442567
2193,"(31, 49, 66)",68.77131598659282
2194,"(48, 68, 73)",68.69961093501188
2195,"(10, 14, 59)",68.79534794216069
2196,"(9, 47, 69)",68.6044413003377
2197,"(13, 37, 70)",68.78256228400994
2198,"(6, 32, 34)",68.74114916613208
2199,"(6, 12, 47)",68.51396976345085
2200,"(33, 34, 60)",68.78498701499764
2201,"(12, 16, 37)",68.74351142118006
2202,"(2, 9, 67)",68.76265695492181
2203,"(1, 28, 47)",68.46934517241176
2204,"(43, 59, 70)",68.61326353021242
2205,"(27, 38, 62)",68.4785276733608
2206,"(19, 28, 37)",68.56598475477166
2207,"(19, 33, 61)",68.75148809666271
2208,"(12, 14, 33)",68.78118504677529
2209,"(6, 55, 57)",68.67508290841981
2210,"(3, 41, 66)",68.47095744037075
2211,"(2, 36, 69)",68.79215538631898
2212,"(25, 29, 73)",68.4254113367908
2213,"(18, 59, 67)",68.75666243686084
2214,"(19, 36, 52)",68.77001853004177
2215,"(6, 21, 43)",68.52492888008418
2216,"(14, 44, 66)",68.47110091364667
2217,"(27, 47, 65)",68.61348756153761
2218,"(9, 10, 42)",68.54480523047546
2219,"(17, 50, 65)",68.767460699808
2220,"(21, 37, 65)",68.70063067493794
2221,"(44, 54, 67)",68.47783107895904
2222,"(0, 43, 73)",68.59713026902249
2223,"(23, 27, 34)",68.72687991741063
2224,"(11, 31, 33)",68.73069205768024
2225,"(6, 23, 28)",68.5638872188291
2226,"(1, 38, 62)",68.4533716519181
2227,"(25, 27, 34)",68.54317544051229
2228,"(4, 52, 74)",68.8225908111949
2229,"(2, 20, 44)",68.61643568494151
2230,"(13, 14, 57)",68.84542190472442
2231,"(42, 55, 65)",68.5281039352489
2232,"(1, 2, 38)",68.53941631114468
2233,"(0, 1, 60)",68.70877081100598
2234,"(19, 29, 63)",68.75404784592331
2235,"(50, 51, 53)",68.6758271311085
2236,"(21, 24, 45)",68.34114941055928
2237,"(15, 21, 56)",68.68478520804882
2238,"(14, 15, 37)",68.6483299307255
2239,"(12, 53, 73)",68.74730603065505
2240,"(4, 37, 65)",68.70657886521873
2241,"(2, 37, 58)",68.57340071743742
2242,"(20, 45, 70)",68.33561955537178
2243,"(37, 43, 70)",68.57817784441245
2244,"(1, 27, 69)",68.62097481970672
2245,"(9, 23, 28)",68.56214095790973
2246,"(11, 33, 68)",68.80914318060964
2247,"(2, 17, 59)",68.83001186330866
2248,"(16, 36, 48)",68.77066446126877
2249,"(4, 41, 72)",68.79525744449583
2250,"(14, 61, 70)",68.75100543327727
2251,"(0, 13, 64)",68.76815228725886
2252,"(20, 24, 47)",68.56997511716585
2253,"(34, 66, 68)",68.58911510451036
2254,"(4, 34, 63)",68.63756001841136
2255,"(28, 63, 71)",68.40066746978249
2256,"(50, 58, 73)",68.43030182356868
2257,"(16, 58, 60)",68.49637695255028
2258,"(22, 62, 64)",68.72978321314076
2259,"(3, 25, 26)",68.51727708103094
2260,"(13, 14, 60)",68.79300337561006
2261,"(19, 45, 60)",68.44229505298004
2262,"(21, 37, 50)",68.65755469151816
2263,"(4, 21, 57)",68.84729416524046
2264,"(3, 13, 71)",68.42635627235875
2265,"(25, 65, 67)",68.56076683903723
2266,"(11, 12, 35)",68.71853733913525
2267,"(13, 51, 70)",68.84636936434767
2268,"(0, 50, 73)",68.63246709205552
2269,"(27, 63, 65)",68.72557607264643
2270,"(8, 49, 57)",68.7631232432522
2271,"(10, 24, 64)",68.73883530516352
2272,"(16, 19, 65)",68.74183374516375
2273,"(27, 39, 60)",68.70495313668691
2274,"(13, 55, 59)",68.73257960379858
2275,"(7, 22, 72)",68.78379010434614
2276,"(5, 27, 71)",68.6274613647469
2277,"(16, 34, 39)",68.62866401347848
2278,"(7, 14, 30)",68.65324476054367
2279,"(0, 59, 68)",68.73768169906181
2280,"(50, 51, 59)",68.67017655891452
2281,"(6, 22, 67)",68.67877413866465
2282,"(21, 33, 44)",68.56356883836587
2283,"(18, 45, 66)",68.18548084964091
2284,"(14, 32, 44)",68.5030691695181
2285,"(33, 34, 55)",68.66655394611854
2286,"(24, 28, 29)",68.48147490851731
2287,"(14, 60, 73)",68.70635936064083
2288,"(30, 55, 56)",68.54699472623057
2289,"(9, 60, 61)",68.66432865439143
2290,"(3, 64, 73)",68.30503727140841
2291,"(31, 39, 43)",68.63571847950824
2292,"(4, 21, 62)",68.61154791178896
2293,"(23, 27, 40)",68.49714587771916
2294,"(2, 53, 64)",68.80813888235402
2295,"(14, 20, 73)",68.65886192293826
2296,"(13, 65, 73)",68.76487912438594
2297,"(36, 46, 53)",68.58467082620847
2298,"(6, 14, 63)",68.68381267089596
2299,"(35, 49, 60)",68.83335178950848
2300,"(23, 63, 70)",68.80590271889047
2301,"(52, 58, 74)",68.47912741609285
2302,"(0, 2, 49)",68.69775216130283
2303,"(25, 49, 68)",68.73240646015573
2304,"(7, 36, 57)",68.86857998358843
2305,"(18, 38, 42)",68.6112383749
2306,"(28, 43, 65)",68.43656532675931
2307,"(16, 30, 41)",68.65269359771608
2308,"(30, 32, 59)",68.57219208891895
2309,"(15, 20, 24)",68.74448364343351
2310,"(13, 60, 67)",68.72874885782518
2311,"(12, 20, 51)",68.77645529595407
2312,"(0, 55, 72)",68.68388369316077
2313,"(13, 38, 60)",68.73547549014523
2314,"(21, 40, 71)",68.5170868843101
2315,"(34, 43, 70)",68.53456844921456
2316,"(39, 46, 71)",68.55355877595257
2317,"(23, 47, 53)",68.67137528979342
2318,"(24, 28, 69)",68.52470821333408
2319,"(6, 13, 23)",68.63229069206243
2320,"(21, 25, 52)",68.42440154699119
2321,"(23, 32, 41)",68.63051137793418
2322,"(10, 39, 62)",68.70573913768537
2323,"(3, 14, 36)",68.48526557462876
2324,"(0, 6, 26)",68.66629074162141
2325,"(21, 27, 56)",68.67234503925079
2326,"(17, 23, 57)",68.85335796439652
2327,"(36, 55, 63)",68.6795399422254
2328,"(7, 17, 26)",68.68825539548588
2329,"(21, 58, 59)",68.45202485681654
2330,"(20, 26, 45)",68.35277963026944
2331,"(21, 32, 42)",68.54031610987778
2332,"(12, 44, 67)",68.51404165245509
2333,"(35, 36, 39)",68.75234961246184
2334,"(11, 53, 58)",68.52814740520611
2335,"(3, 16, 45)",68.2580731026947
2336,"(8, 47, 69)",68.68023733807551
2337,"(0, 13, 19)",68.6916542920447
2338,"(52, 61, 64)",68.7495749170615
2339,"(6, 70, 74)",68.72594352629913
2340,"(29, 42, 61)",68.6947049591555
2341,"(18, 49, 66)",68.70964030555118
2342,"(14, 20, 56)",68.63507942220798
2343,"(0, 42, 68)",68.60766185611214
2344,"(10, 19, 26)",68.77466165695655
2345,"(6, 47, 69)",68.51383703263348
2346,"(4, 39, 69)",68.70158907867132
2347,"(7, 29, 63)",68.72873211718971
2348,"(13, 58, 63)",68.63933676010137
2349,"(31, 37, 63)",68.76809706359865
2350,"(23, 45, 46)",68.26812050773636
2351,"(16, 18, 31)",68.7571493888701
2352,"(25, 27, 69)",68.53793551350533
2353,"(22, 46, 51)",68.71216437510267
2354,"(17, 28, 70)",68.6539970846029
2355,"(3, 33, 50)",68.49933042219057
2356,"(1, 37, 40)",68.42360529093175
2357,"(3, 8, 33)",68.54052916414355
2358,"(46, 61, 73)",68.60554772031047
2359,"(3, 12, 30)",68.47001907629966
2360,"(28, 68, 72)",68.576885071774
2361,"(30, 60, 73)",68.50506112286278
2362,"(26, 62, 71)",68.60194282306632
2363,"(43, 57, 66)",68.47420185923617
2364,"(21, 22, 72)",68.74721866767412
2365,"(17, 18, 48)",68.77789016688244
2366,"(13, 24, 68)",68.75917497321927
2367,"(61, 68, 74)",68.79975687068425
2368,"(21, 31, 63)",68.76749087132885
2369,"(25, 57, 73)",68.51695662652403
2370,"(9, 32, 36)",68.52788554065384
2371,"(4, 10, 74)",68.77367199726643
2372,"(22, 31, 66)",68.65332624695382
2373,"(25, 51, 71)",68.42589912945243
2374,"(0, 4, 60)",68.69292586531431
2375,"(0, 11, 26)",68.72096689713597
2376,"(10, 33, 72)",68.71732574183176
2377,"(0, 37, 40)",68.53223337305414
2378,"(23, 41, 74)",68.77162409933298
2379,"(48, 65, 72)",68.76906164261752
2380,"(33, 51, 56)",68.77677123258934
2381,"(5, 46, 73)",68.63937551792255
2382,"(36, 44, 71)",68.50945700195574
2383,"(7, 11, 64)",68.82741002931274
2384,"(23, 27, 67)",68.79649165727119
2385,"(1, 47, 70)",68.52679310442167
2386,"(43, 49, 69)",68.55611983381515
2387,"(18, 55, 74)",68.74439548081767
2388,"(4, 42, 46)",68.50868311089098
2389,"(13, 56, 66)",68.49836884912659
2390,"(8, 33, 62)",68.72462601644301
2391,"(5, 43, 60)",68.57697746255373
2392,"(22, 28, 68)",68.53449138466867
2393,"(2, 33, 68)",68.80152836127581
2394,"(44, 49, 71)",68.58405956433528
2395,"(12, 21, 64)",68.74995772841037
2396,"(36, 40, 71)",68.42219758936791
2397,"(24, 39, 56)",68.6094855734935
2398,"(28, 41, 48)",68.51758307180022
2399,"(12, 58, 71)",68.45794109335793
2400,"(7, 33, 38)",68.63340986123416
2401,"(16, 25, 67)",68.52963498981369
2402,"(6, 14, 18)",68.61422543465088
2403,"(3, 41, 46)",68.52840034287702
2404,"(2, 17, 70)",68.84882713628882
2405,"(10, 19, 44)",68.56154704997014
2406,"(7, 17, 71)",68.7195851261504
2407,"(8, 9, 69)",68.7034899590508
2408,"(10, 36, 41)",68.76429937633
2409,"(11, 31, 72)",68.74595511133822
2410,"(26, 33, 41)",68.65011627586995
2411,"(25, 48, 65)",68.53102182967027
2412,"(34, 36, 64)",68.72915737161229
2413,"(56, 58, 69)",68.45377872958613
2414,"(35, 38, 56)",68.51296909833525
2415,"(5, 15, 68)",68.75522425013374
2416,"(12, 26, 65)",68.61308397049622
2417,"(3, 33, 47)",68.44986604309723
2418,"(2, 56, 69)",68.76296866313086
2419,"(4, 42, 45)",68.37257981109728
2420,"(40, 47, 64)",68.36494565897617
2421,"(11, 15, 19)",68.85311920197016
2422,"(15, 53, 67)",68.74063368656007
2423,"(42, 61, 72)",68.5936731126479
2424,"(38, 54, 71)",68.63393601744697
2425,"(11, 19, 29)",68.78781515844425
2426,"(11, 36, 60)",68.74950738994221
2427,"(18, 21, 38)",68.49314160918719
2428,"(3, 51, 55)",68.39040473585591
2429,"(10, 49, 53)",68.87148245285576
2430,"(5, 48, 64)",68.58668109086098
2431,"(6, 23, 57)",68.687800493461
2432,"(14, 18, 60)",68.68976338145704
2433,"(18, 52, 69)",68.80439888634814
2434,"(11, 16, 33)",68.79890154835034
2435,"(2, 14, 53)",68.83607215465886
2436,"(2, 6, 57)",68.69964880949733
2437,"(2, 30, 39)",68.57629708043339
2438,"(42, 49, 72)",68.64572304076452
2439,"(30, 43, 54)",68.42029390641943
2440,"(0, 32, 49)",68.78099433855402
2441,"(12, 15, 65)",68.75247139139593
2442,"(13, 39, 65)",68.77338578660657
2443,"(0, 19, 53)",68.75566040209323
2444,"(3, 34, 41)",68.49188826644809
2445,"(19, 23, 27)",68.7219868106753
2446,"(24, 25, 30)",68.44305586991322
2447,"(3, 21, 69)",68.56397360281302
2448,"(0, 33, 59)",68.72826892318339
2449,"(17, 28, 62)",68.62271054912542
2450,"(30, 47, 59)",68.56072782450806
2451,"(44, 49, 59)",68.63408602134793
2452,"(18, 19, 68)",68.79045867805019
2453,"(16, 17, 43)",68.56884373283259
2454,"(17, 21, 73)",68.70511847735104
2455,"(42, 63, 64)",68.52345863585498
2456,"(43, 59, 72)",68.52636658862544
2457,"(27, 29, 61)",68.7661041646096
2458,"(18, 66, 71)",68.62268161973368
2459,"(18, 22, 29)",68.70722844377467
2460,"(32, 35, 66)",68.71561431789446
2461,"(57, 66, 67)",68.72713630262564
2462,"(43, 44, 71)",68.29004518008722
2463,"(3, 20, 41)",68.47860972935054
2464,"(8, 52, 72)",68.6814881579578
2465,"(26, 33, 59)",68.65892542426243
2466,"(5, 37, 47)",68.59722598376699
2467,"(20, 33, 38)",68.65311487868554
2468,"(9, 40, 53)",68.37558117885177
2469,"(20, 22, 47)",68.55518990662492
2470,"(4, 62, 74)",68.65320339736675
2471,"(28, 64, 66)",68.47560558608751
2472,"(7, 34, 60)",68.86179006135444
2473,"(33, 51, 58)",68.59463441311901
2474,"(12, 30, 63)",68.59559520834287
2475,"(10, 36, 72)",68.71906070298242
2476,"(52, 64, 72)",68.62184720738915
2477,"(12, 50, 73)",68.66410062477534
2478,"(0, 1, 47)",68.51812363015128
2479,"(33, 36, 45)",68.42967638662974
2480,"(5, 6, 27)",68.6594522268782
2481,"(20, 33, 39)",68.63670078472819
2482,"(48, 62, 65)",68.70209627403007
2483,"(1, 46, 51)",68.65956774394061
2484,"(7, 51, 69)",68.8965012138061
2485,"(11, 34, 53)",68.74456324269019
2486,"(22, 47, 63)",68.5553311577631
2487,"(3, 27, 73)",68.38451827041055
2488,"(40, 42, 63)",68.37776162600646
2489,"(21, 60, 61)",68.75281996011731
2490,"(25, 57, 67)",68.57928800937954
2491,"(10, 43, 69)",68.59961597742787
2492,"(26, 41, 71)",68.59704405953204
2493,"(5, 23, 59)",68.74868720774151
2494,"(6, 19, 42)",68.53814818636481
2495,"(8, 24, 44)",68.53407110116736
2496,"(10, 40, 65)",68.542963499112
2497,"(35, 52, 70)",68.69123156754628
2498,"(10, 25, 37)",68.57761647298003
2499,"(4, 42, 48)",68.56016355421161
2500,"(2, 7, 43)",68.87718046045916
2501,"(3, 15, 57)",68.54829356694755
2502,"(21, 37, 44)",68.5706319671272
2503,"(12, 15, 68)",68.76694554608474
2504,"(5, 18, 67)",68.67769197104728
2505,"(30, 48, 62)",68.60383474310437
2506,"(12, 22, 41)",68.74023466876584
2507,"(21, 37, 69)",68.68482122360906
2508,"(1, 69, 74)",68.62678524256783
2509,"(12, 39, 49)",68.72176582774149
2510,"(5, 8, 9)",68.57192520410732
2511,"(28, 44, 53)",68.43107696448702
2512,"(15, 41, 57)",68.78250017573474
