,name,mAP
256,"(2, 37)",68.8083808017851
257,"(2, 38)",68.65915242340488
258,"(2, 39)",68.79539480261327
259,"(2, 40)",68.55089243312203
260,"(2, 41)",68.84944990697528
261,"(2, 42)",68.65325332265049
262,"(2, 43)",68.71243820688726
263,"(2, 44)",68.66426147111449
264,"(2, 45)",68.36393334223507
265,"(2, 46)",68.74921998764313
266,"(2, 47)",68.74082567582361
267,"(2, 48)",68.80999950751787
268,"(2, 49)",68.96848834324958
269,"(2, 50)",68.77408830495185
270,"(2, 51)",68.85192427583475
271,"(2, 52)",68.82157651077844
272,"(2, 53)",68.83058759264156
273,"(2, 54)",68.85312430160589
274,"(2, 55)",68.86568520100236
275,"(2, 56)",68.7810372552457
276,"(2, 57)",68.88743242070825
277,"(2, 58)",68.6044372862234
278,"(2, 59)",68.81430054584871
279,"(2, 60)",68.82569935081797
280,"(2, 61)",68.85126682698561
281,"(2, 62)",68.63019562193543
282,"(2, 63)",68.85228230472798
283,"(2, 64)",68.79954095065017
284,"(2, 65)",68.76472488302967
285,"(2, 66)",68.77245368114207
286,"(2, 67)",68.78307675189077
287,"(2, 68)",68.81495006841989
288,"(2, 69)",68.80274782747644
289,"(2, 70)",68.80964525953479
290,"(2, 71)",68.80646044758414
291,"(2, 72)",68.82116944714642
292,"(2, 73)",68.77363483691103
293,"(2, 74)",68.84627041410191
294,"(3, 4)",68.51478536594226
295,"(3, 5)",68.49474023004208
296,"(3, 6)",68.47811047903221
297,"(3, 7)",68.49329724550913
298,"(3, 8)",68.56084184716657
299,"(3, 9)",68.50719644130201
300,"(3, 10)",68.50912683195183
301,"(3, 11)",68.52121954060073
302,"(3, 12)",68.48213172221833
303,"(3, 13)",68.45107667356358
304,"(3, 14)",68.46209948698146
305,"(3, 15)",68.51963029289946
306,"(3, 16)",68.5249579302956
307,"(3, 17)",68.47146419022877
308,"(3, 18)",68.45627354079406
309,"(3, 19)",68.453347854038
310,"(3, 20)",68.47752722203262
311,"(3, 21)",68.52959524230128
312,"(3, 22)",68.49856202434154
313,"(3, 23)",68.50824060027072
314,"(3, 24)",68.49629394716261
315,"(3, 25)",68.44147926747597
316,"(3, 26)",68.5638210527319
317,"(3, 27)",68.49727154162024
318,"(3, 28)",68.4707127607232
319,"(3, 29)",68.45742390519933
320,"(3, 30)",68.43492546447825
321,"(3, 31)",68.53055889607515
322,"(3, 32)",68.46636617605418
323,"(3, 33)",68.5161583747911
324,"(3, 34)",68.49597553563004
325,"(3, 35)",68.3971469306435
326,"(3, 36)",68.55093102778412
327,"(3, 37)",68.53159945326607
328,"(3, 38)",68.28718403963694
329,"(3, 39)",68.45687107341372
330,"(3, 40)",68.28391163927554
331,"(3, 41)",68.53293711246563
332,"(3, 42)",68.40170114375135
333,"(3, 43)",68.35657282752395
334,"(3, 44)",68.25463509593875
335,"(3, 45)",68.24236703673805
336,"(3, 46)",68.526585328008
337,"(3, 47)",68.5381865615016
338,"(3, 48)",68.48049146338752
339,"(3, 49)",68.62276524491027
340,"(3, 50)",68.54383565621794
341,"(3, 51)",68.41923903891698
342,"(3, 52)",68.48946699173109
343,"(3, 53)",68.48059427870078
344,"(3, 54)",68.5022587028518
345,"(3, 55)",68.46270746527796
346,"(3, 56)",68.45655138307463
347,"(3, 57)",68.53778876775067
348,"(3, 58)",68.27678615332195
349,"(3, 59)",68.49191544595516
350,"(3, 60)",68.45751750527637
351,"(3, 61)",68.48255569804003
352,"(3, 62)",68.3919553325819
353,"(3, 63)",68.47278679879021
354,"(3, 64)",68.48101193877685
355,"(3, 65)",68.48804189950678
356,"(3, 66)",68.47168090438973
357,"(3, 67)",68.40560378877733
358,"(3, 68)",68.45147245646788
359,"(3, 69)",68.48829665497298
360,"(3, 70)",68.46479889864511
361,"(3, 71)",68.45230863724407
362,"(3, 72)",68.43633001900325
363,"(3, 73)",68.42531963990217
364,"(3, 74)",68.46867834686934
365,"(4, 5)",68.78323493728506
366,"(4, 6)",68.70830516274269
367,"(4, 7)",68.78259540696588
368,"(4, 8)",68.68289768163424
369,"(4, 9)",68.72131503967415
370,"(4, 10)",68.77367199726643
371,"(4, 11)",68.80329616553111
372,"(4, 12)",68.79235286899149
373,"(4, 13)",68.76639023390825
374,"(4, 14)",68.74340183093747
375,"(4, 15)",68.75737236212564
376,"(4, 16)",68.76796091614452
377,"(4, 17)",68.78498375486636
378,"(4, 18)",68.77238183530075
379,"(4, 19)",68.78937969611528
380,"(4, 20)",68.74579923906705
381,"(4, 21)",68.83321672300184
382,"(4, 22)",68.7730461637994
383,"(4, 23)",68.68622978882033
384,"(4, 24)",68.70976763308
385,"(4, 25)",68.55457731642548
386,"(4, 26)",68.79215298897527
387,"(4, 27)",68.8060162730332
388,"(4, 28)",68.62997570387994
389,"(4, 29)",68.75839529134733
390,"(4, 30)",68.64818704128038
391,"(4, 31)",68.70215409270725
392,"(4, 32)",68.73266289511392
393,"(4, 33)",68.79041236806384
394,"(4, 34)",68.76003170875813
395,"(4, 35)",68.71603044814668
396,"(4, 36)",68.72830494213837
397,"(4, 37)",68.7376715504317
398,"(4, 38)",68.53724755895905
399,"(4, 39)",68.735820441965
400,"(4, 40)",68.50852412721073
401,"(4, 41)",68.76881328027441
402,"(4, 42)",68.58158221264607
403,"(4, 43)",68.60178913566497
404,"(4, 44)",68.53552228772773
405,"(4, 45)",68.398898096094
406,"(4, 46)",68.6532782400271
407,"(4, 47)",68.63408335032571
408,"(4, 48)",68.78377857762644
409,"(4, 49)",68.80095881890608
410,"(4, 50)",68.71642827772892
411,"(4, 51)",68.70382031929778
412,"(4, 52)",68.8225908111949
413,"(4, 53)",68.82112067604558
414,"(4, 54)",68.74936184481174
415,"(4, 55)",68.7127661393778
416,"(4, 56)",68.65434733838416
417,"(4, 57)",68.80334870450989
418,"(4, 58)",68.58182383150321
419,"(4, 59)",68.72783053167323
420,"(4, 60)",68.75693509626667
421,"(4, 61)",68.72793133893967
422,"(4, 62)",68.65320339736675
423,"(4, 63)",68.65827754007279
424,"(4, 64)",68.74158696600664
425,"(4, 65)",68.68893266929581
426,"(4, 66)",68.69625859414262
427,"(4, 67)",68.75821712313694
428,"(4, 68)",68.7693299204386
429,"(4, 69)",68.75816766415839
430,"(4, 70)",68.78055189122212
431,"(4, 71)",68.71304129636614
432,"(4, 72)",68.835806997146
433,"(4, 73)",68.71245895076797
434,"(4, 74)",68.7910602669713
435,"(5, 6)",68.63760985715173
436,"(5, 7)",68.75101355086073
437,"(5, 8)",68.77290275970151
438,"(5, 9)",68.65465666179388
439,"(5, 10)",68.73853140433775
440,"(5, 11)",68.76924245665462
441,"(5, 12)",68.71623403822312
442,"(5, 13)",68.7660511553592
443,"(5, 14)",68.70020152065793
444,"(5, 15)",68.77974903242887
445,"(5, 16)",68.76516103239115
446,"(5, 17)",68.78443513263318
447,"(5, 18)",68.72393571570873
448,"(5, 19)",68.73503836020957
449,"(5, 20)",68.69130888748867
450,"(5, 21)",68.71493341073369
451,"(5, 22)",68.67915256656741
452,"(5, 23)",68.75548224730814
453,"(5, 24)",68.72870983915197
454,"(5, 25)",68.52583992452324
455,"(5, 26)",68.71404170308202
456,"(5, 27)",68.6841603555999
457,"(5, 28)",68.48694114353769
458,"(5, 29)",68.68257964970265
459,"(5, 30)",68.55664242825752
460,"(5, 31)",68.72093409730127
461,"(5, 32)",68.69626463316428
462,"(5, 33)",68.67637124566069
463,"(5, 34)",68.7115681438623
464,"(5, 35)",68.72650963696852
465,"(5, 36)",68.74676588782538
466,"(5, 37)",68.74479247953552
467,"(5, 38)",68.5320776620185
468,"(5, 39)",68.6614300897571
469,"(5, 40)",68.56985077272036
470,"(5, 41)",68.61526345563747
471,"(5, 42)",68.57742443815225
472,"(5, 43)",68.52592842103724
473,"(5, 44)",68.55638709486558
474,"(5, 45)",68.33949367667826
475,"(5, 46)",68.6861008224649
476,"(5, 47)",68.66531219278448
477,"(5, 48)",68.58160636613981
478,"(5, 49)",68.8780958726746
479,"(5, 50)",68.68886584176506
480,"(5, 51)",68.74178071058991
481,"(5, 52)",68.67254600949218
482,"(5, 53)",68.71990710024949
483,"(5, 54)",68.71672220833193
484,"(5, 55)",68.72877329103349
485,"(5, 56)",68.56019748845486
486,"(5, 57)",68.78725269131051
487,"(5, 58)",68.48772739642656
488,"(5, 59)",68.71611619908052
489,"(5, 60)",68.74443950685668
490,"(5, 61)",68.72063032445001
491,"(5, 62)",68.65392025249302
492,"(5, 63)",68.67632250570172
493,"(5, 64)",68.61862806905751
494,"(5, 65)",68.6536773425154
495,"(5, 66)",68.65336072255198
496,"(5, 67)",68.73076689252939
497,"(5, 68)",68.72578539246409
498,"(5, 69)",68.72284066842163
499,"(5, 70)",68.6424444694605
500,"(5, 71)",68.67417654109036
501,"(5, 72)",68.70130558895497
502,"(5, 73)",68.68971471337437
503,"(5, 74)",68.71784485868955
504,"(6, 7)",68.58340777634247
505,"(6, 8)",68.63630137550041
506,"(6, 9)",68.59712879350879
507,"(6, 10)",68.62544221244585
508,"(6, 11)",68.69429005437466
509,"(6, 12)",68.66328257366573
510,"(6, 13)",68.74673185639625
511,"(6, 14)",68.6647509948662
512,"(6, 15)",68.73388898740444
513,"(6, 16)",68.67417461790888
514,"(6, 17)",68.73954235641497
515,"(6, 18)",68.63804353300628
516,"(6, 19)",68.7150753809787
517,"(6, 20)",68.63129872313081
518,"(6, 21)",68.68982300341683
519,"(6, 22)",68.70544634098704
520,"(6, 23)",68.65048145478106
521,"(6, 24)",68.59604267004534
522,"(6, 25)",68.52196616017706
523,"(6, 26)",68.60208022368336
524,"(6, 27)",68.65317767935449
525,"(6, 28)",68.44902895450126
526,"(6, 29)",68.65617756303463
527,"(6, 30)",68.54126264404694
528,"(6, 31)",68.63727176229429
529,"(6, 32)",68.60643904310496
530,"(6, 33)",68.71140078552426
531,"(6, 34)",68.62245173738893
532,"(6, 35)",68.6214238606601
533,"(6, 36)",68.72364399780646
534,"(6, 37)",68.69489215793794
535,"(6, 38)",68.54519170863766
536,"(6, 39)",68.58753102679024
537,"(6, 40)",68.35089052945806
538,"(6, 41)",68.6258084721994
539,"(6, 42)",68.4953755123843
540,"(6, 43)",68.52896638442255
541,"(6, 44)",68.50280381361415
542,"(6, 45)",68.36151418386974
543,"(6, 46)",68.56909237571342
544,"(6, 47)",68.4756146872483
545,"(6, 48)",68.5270364665104
546,"(6, 49)",68.855381188693
547,"(6, 50)",68.73047562628963
548,"(6, 51)",68.60806119964253
549,"(6, 52)",68.67794967413792
550,"(6, 53)",68.66110861296202
551,"(6, 54)",68.67042114235736
552,"(6, 55)",68.57147788168352
553,"(6, 56)",68.52089941881354
554,"(6, 57)",68.64300810663936
555,"(6, 58)",68.37801694225634
556,"(6, 59)",68.71833063009028
557,"(6, 60)",68.70123993105939
558,"(6, 61)",68.64625297678027
559,"(6, 62)",68.67158474223604
560,"(6, 63)",68.7082399938219
561,"(6, 64)",68.64800101688301
562,"(6, 65)",68.60850223663287
563,"(6, 66)",68.60734034234494
564,"(6, 67)",68.68831125324634
565,"(6, 68)",68.70581239026934
566,"(6, 69)",68.69398883025914
567,"(6, 70)",68.72594352629913
568,"(6, 71)",68.69364635262122
569,"(6, 72)",68.72597385502588
570,"(6, 73)",68.65187271442149
571,"(6, 74)",68.67422431783993
572,"(7, 8)",68.77447090990667
573,"(7, 9)",68.69874556231565
574,"(7, 10)",68.82075352698755
575,"(7, 11)",68.75332152232542
576,"(7, 12)",68.80770066108568
577,"(7, 13)",68.83950492352025
578,"(7, 14)",68.81450769457744
579,"(7, 15)",68.82548096946684
580,"(7, 16)",68.75326546001624
581,"(7, 17)",68.76005062007772
582,"(7, 18)",68.77069771436351
583,"(7, 19)",68.80271401069812
584,"(7, 20)",68.77288265837416
585,"(7, 21)",68.82621240394084
586,"(7, 22)",68.80842047248686
587,"(7, 23)",68.86949033125963
588,"(7, 24)",68.78280192801688
589,"(7, 25)",68.62098677227031
590,"(7, 26)",68.7894553319142
591,"(7, 27)",68.8414037260076
592,"(7, 28)",68.6808363694641
593,"(7, 29)",68.83042983359779
594,"(7, 30)",68.69492303124902
595,"(7, 31)",68.775350517006
596,"(7, 32)",68.83588975053154
597,"(7, 33)",68.81227007040974
598,"(7, 34)",68.85401611379687
599,"(7, 35)",68.80101749343703
600,"(7, 36)",68.83764465994626
601,"(7, 37)",68.81022900010478
602,"(7, 38)",68.66537339074932
603,"(7, 39)",68.76469186165725
604,"(7, 40)",68.5023233466637
605,"(7, 41)",68.78397318815226
606,"(7, 42)",68.65841057520629
607,"(7, 43)",68.61855356907618
608,"(7, 44)",68.52839907835342
609,"(7, 45)",68.4264183767307
610,"(7, 46)",68.71510132255342
611,"(7, 47)",68.67470387984265
612,"(7, 48)",68.76892615446857
613,"(7, 49)",68.99236863496829
614,"(7, 50)",68.77597586906982
615,"(7, 51)",68.88219756936682
616,"(7, 52)",68.84155518272902
617,"(7, 53)",68.82134671532955
618,"(7, 54)",68.83163084935143
619,"(7, 55)",68.84512865732569
620,"(7, 56)",68.73683623883919
621,"(7, 57)",68.85212172943054
622,"(7, 58)",68.64691512668426
623,"(7, 59)",68.78154483824605
624,"(7, 60)",68.84865715913753
625,"(7, 61)",68.82120755660843
626,"(7, 62)",68.7566026541658
627,"(7, 63)",68.85859570826082
628,"(7, 64)",68.75057394134267
629,"(7, 65)",68.8136644432502
630,"(7, 66)",68.74518301738422
631,"(7, 67)",68.76117733982495
632,"(7, 68)",68.80491815419664
633,"(7, 69)",68.80411059372271
634,"(7, 70)",68.78248515085018
635,"(7, 71)",68.8071159838849
636,"(7, 72)",68.79991109948219
637,"(7, 73)",68.70566896595291
638,"(7, 74)",68.82202721525361
639,"(8, 9)",68.61389318072257
640,"(8, 10)",68.71284810334191
641,"(8, 11)",68.6663990286304
642,"(8, 12)",68.63208919913917
643,"(8, 13)",68.77935787634473
644,"(8, 14)",68.65035626253774
645,"(8, 15)",68.76535638554051
646,"(8, 16)",68.6680194847641
647,"(8, 17)",68.76732714358734
648,"(8, 18)",68.66733138178546
649,"(8, 19)",68.75775520343261
650,"(8, 20)",68.69164166635883
651,"(8, 21)",68.73026048512
652,"(8, 22)",68.57783222350945
653,"(8, 23)",68.71450467655873
654,"(8, 24)",68.55517487910727
655,"(8, 25)",68.64057168133331
656,"(8, 26)",68.65745733204218
657,"(8, 27)",68.70841580505589
658,"(8, 28)",68.56221722665568
659,"(8, 29)",68.7057736280239
660,"(8, 30)",68.51831716988977
661,"(8, 31)",68.73819364145356
662,"(8, 32)",68.654337169734
663,"(8, 33)",68.67871976496369
664,"(8, 34)",68.57052261591032
665,"(8, 35)",68.59764071331378
666,"(8, 36)",68.70747762179717
667,"(8, 37)",68.66753101537968
668,"(8, 38)",68.55792262342806
669,"(8, 39)",68.68294705606752
670,"(8, 40)",68.44886258966339
671,"(8, 41)",68.64805173925468
672,"(8, 42)",68.53454859887722
673,"(8, 43)",68.60045863737929
674,"(8, 44)",68.53057125043324
675,"(8, 45)",68.28148067568043
676,"(8, 46)",68.66025080051725
677,"(8, 47)",68.65968695153579
678,"(8, 48)",68.62219881238423
679,"(8, 49)",68.76322759717112
680,"(8, 50)",68.63261670533613
681,"(8, 51)",68.61127859634925
682,"(8, 52)",68.72922893647902
683,"(8, 53)",68.76717213531816
684,"(8, 54)",68.68757527736604
685,"(8, 55)",68.65425917587635
686,"(8, 56)",68.54067953551804
687,"(8, 57)",68.66776776415743
688,"(8, 58)",68.41164246609408
689,"(8, 59)",68.73471496335709
690,"(8, 60)",68.74523462076665
691,"(8, 61)",68.70969894007024
692,"(8, 62)",68.75797659301648
693,"(8, 63)",68.74339512246502
694,"(8, 64)",68.67795303617812
695,"(8, 65)",68.64920188197198
696,"(8, 66)",68.64245744834987
697,"(8, 67)",68.71092846688424
698,"(8, 68)",68.65867951953909
699,"(8, 69)",68.77304541967654
700,"(8, 70)",68.71116923043881
701,"(8, 71)",68.706063733779
702,"(8, 72)",68.69692977845803
703,"(8, 73)",68.76354082973354
704,"(8, 74)",68.69242042314741
705,"(9, 10)",68.63602844693746
706,"(9, 11)",68.62546503964651
707,"(9, 12)",68.66662535637292
708,"(9, 13)",68.7287982505636
709,"(9, 14)",68.65400804979635
710,"(9, 15)",68.73495213486258
711,"(9, 16)",68.63529521695854
712,"(9, 17)",68.65050502550422
713,"(9, 18)",68.6031907739204
714,"(9, 19)",68.78484507709787
715,"(9, 20)",68.60271526090101
716,"(9, 21)",68.64916489476076
717,"(9, 22)",68.63872792669369
718,"(9, 23)",68.68091229595616
719,"(9, 24)",68.62533694695969
720,"(9, 25)",68.59846146048662
721,"(9, 26)",68.67080175299274
722,"(9, 27)",68.65270629236811
723,"(9, 28)",68.53882837112182
724,"(9, 29)",68.60260103104115
725,"(9, 30)",68.62442574198057
726,"(9, 31)",68.62286825632657
727,"(9, 32)",68.63228197720869
728,"(9, 33)",68.63119414287854
729,"(9, 34)",68.64861351887966
730,"(9, 35)",68.64055447492
731,"(9, 36)",68.6379238177105
732,"(9, 37)",68.67204309762494
733,"(9, 38)",68.60249266566183
734,"(9, 39)",68.60326729163071
735,"(9, 40)",68.4100255455044
736,"(9, 41)",68.65195677888958
737,"(9, 42)",68.59446359546156
738,"(9, 43)",68.53246186123233
739,"(9, 44)",68.49703733022633
740,"(9, 45)",68.33058328594605
741,"(9, 46)",68.6114049389218
742,"(9, 47)",68.59083665161302
743,"(9, 48)",68.638543425645
744,"(9, 49)",68.71978729362922
745,"(9, 50)",68.69788129434514
746,"(9, 51)",68.67293344273568
747,"(9, 52)",68.64041891743699
748,"(9, 53)",68.6940699162786
749,"(9, 54)",68.73463134865135
750,"(9, 55)",68.6297949406799
751,"(9, 56)",68.54070164832667
752,"(9, 57)",68.77443322089442
753,"(9, 58)",68.46008031440363
754,"(9, 59)",68.6167080947229
755,"(9, 60)",68.6565118559509
756,"(9, 61)",68.63154884654352
757,"(9, 62)",68.54575187242867
758,"(9, 63)",68.69999686251444
759,"(9, 64)",68.70411072237425
760,"(9, 65)",68.57608162033337
761,"(9, 66)",68.56125314475324
762,"(9, 67)",68.6328111058502
763,"(9, 68)",68.64210067904727
764,"(9, 69)",68.67006153396031
765,"(9, 70)",68.66451495668024
766,"(9, 71)",68.5611109687159
767,"(9, 72)",68.61017912633275
768,"(9, 73)",68.54770796369117
769,"(9, 74)",68.65613996972826
770,"(10, 11)",68.70990916968302
771,"(10, 12)",68.78475591954731
772,"(10, 13)",68.84063923048329
773,"(10, 14)",68.80105872384586
774,"(10, 15)",68.78198394437364
775,"(10, 16)",68.79225788679874
776,"(10, 17)",68.809951636195
777,"(10, 18)",68.79496204761874
778,"(10, 19)",68.78868253883337
779,"(10, 20)",68.75987156432821
780,"(10, 21)",68.75901058002734
781,"(10, 22)",68.77737142037621
782,"(10, 23)",68.78205072726959
783,"(10, 24)",68.752772535593
784,"(10, 25)",68.55347495485933
